country	detected	healed	deceased	date
Slowakei	581	13	2	07.04.20
Bulgarien	577	42	23	07.04.20
Puerto Rico	573	0	23	07.04.20
Libanon	548	62	19	07.04.20
Lettland	548	16	2	07.04.20
Andorra	545	39	22	07.04.20
Usbekistan	504	30	2	07.04.20
Zypern	494	47	9	07.04.20
Costa Rica	483	24	2	07.04.20
Afghanistan	423	18	14	07.04.20
Uruguay	415	123	6	07.04.20
Kuba	396	27	11	07.04.20
Albanien	383	131	22	07.04.20
Taiwan	376	57	5	07.04.20
Oman	371	67	2	07.04.20
Burkina Faso	364	108	18	07.04.20
Jordanien	353	138	6	07.04.20
Elfenbeinküste	349	41	3	07.04.20
Réunion	349	40	0	07.04.20
Kanalinseln	335	34	7	07.04.20
Honduras	305	6	22	07.04.20
Malta	293	5	0	07.04.20
Ghana	287	31	5	07.04.20
Niger	278	26	11	07.04.20
San Marino	277	35	32	07.04.20
Mauritius	268	8	7	07.04.20
Palästinensische Autonomiegebiete	261	42	1	07.04.20
Vietnam	249	123	0	07.04.20
Montenegro	241	4	2	07.04.20
Nigeria	238	35	5	07.04.20
Senegal	237	105	2	07.04.20
Kirgisistan	228	33	4	07.04.20
Georgien	196	46	3	07.04.20
Bolivien	194	2	14	07.04.20
Sri Lanka	185	42	6	07.04.20
Färöer	184	120	0	07.04.20
Kenia	172	7	6	07.04.20
Kosovo	170	24	4	07.04.20
Venezuela	165	65	7	07.04.20
Bangladesch	164	33	17	07.04.20
Mayotte	164	15	2	07.04.20
Demokratische Republik Kongo	161	5	18	07.04.20
Martinique	152	50	4	07.04.20
Isle of Man	150	73	1	07.04.20
Guinea	144	5	0	07.04.20
Guadeloupe	139	31	7	07.04.20
Brunei	135	85	1	07.04.20
Guam	121	0	4	07.04.20
Kambodscha	115	58	0	07.04.20
Paraguay	115	15	5	07.04.20
Gibraltar	113	60	0	07.04.20
Trinidad und Tobago	107	1	8	07.04.20
Ruanda	105	7	0	07.04.20
Dschibuti	90	9	0	07.04.20
Madagaskar	88	2	0	07.04.20
Monaco	79	4	1	07.04.20
El Salvador	78	5	4	07.04.20
Guatemala	77	17	3	07.04.20
Liechtenstein	77	55	1	07.04.20
Aruba	74	14	0	07.04.20
Französisch-Guyana	72	34	0	07.04.20
Togo	65	23	3	07.04.20
Barbados	63	6	3	07.04.20
Jamaika	59	8	3	07.04.20
Mali	56	12	5	07.04.20
Äthiopien	52	4	2	07.04.20
Uganda	52	0	0	07.04.20
Französisch Polynesien	47	0	0	07.04.20
Republik Kongo	45	2	5	07.04.20
Cayman-Inseln	45	1	1	07.04.20
Macau	44	10	0	07.04.20
Amerikanische Jungferninseln	43	0	1	07.04.20
Sint Maarten	40	1	6	07.04.20
Bermuda	39	17	2	07.04.20
Sambia	39	7	1	07.04.20
Bahamas	33	5	6	07.04.20
Guinea-Bissau	33	0	0	07.04.20
Saint Martin	32	7	2	07.04.20
Eritrea	31	0	0	07.04.20
Guyana	31	8	5	07.04.20
Gabon	30	1	1	07.04.20
Benin	26	5	1	07.04.20
Haiti	25	0	1	07.04.20
Tansania	24	5	1	07.04.20
Myanmar	22	0	1	07.04.20
Libyen	20	1	1	07.04.20
Malediven	19	13	0	07.04.20
Syrien	19	3	2	07.04.20
New Caledonia	18	1	0	07.04.20
Angola	17	2	2	07.04.20
Äquatorialguinea	16	3	0	07.04.20
Namibia	16	3	0	07.04.20
Antigua und Barbuda	15	0	0	07.04.20
Dominica	15	1	0	07.04.20
Fidschi	15	0	0	07.04.20
Mongolei	15	4	0	07.04.20
St Lucia	14	1	0	07.04.20
Liberia	14	3	3	07.04.20
Sudan	14	2	2	07.04.20
Laos	14	0	0	07.04.20
Curaçao	13	7	1	07.04.20
Grenada	12	0	0	07.04.20
Grönland	11	10	0	07.04.20
Seychellen	11	0	0	07.04.20
St Kitts und Nevis	11	0	0	07.04.20
Mosambik	10	1	0	07.04.20
Suriname	10	0	1	07.04.20
Eswatini	10	4	0	07.04.20
Tschad	10	2	0	07.04.20
Simbabwe	10	0	1	07.04.20
Nepal	9	1	0	07.04.20
Zentralafrikanische Republik	8	0	0	07.04.20
Somalia	8	1	0	07.04.20
Nördliche Marianen	8	0	2	07.04.20
Turks- und Caicosinseln	8	0	1	07.04.20
Malawi	8	0	1	07.04.20
Belize	7	0	1	07.04.20
Kap Verde	7	1	1	07.04.20
Vatikan	7	0	0	07.04.20
St Vincent und die Grenadinen	7	1	0	07.04.20
Saint Barthélemy	6	1	0	07.04.20
Mauretanien	6	2	1	07.04.20
Montserrat	6	0	0	07.04.20
Nicaragua	6	0	1	07.04.20
Botswana	6	0	1	07.04.20
Sierra Leone	6	0	0	07.04.20
Bhutan	5	2	0	07.04.20
Gambia	4	2	1	07.04.20
Western Sahara	4	0	0	07.04.20
São Tomé und Príncipe	4	0	0	07.04.20
Anguilla	3	0	0	07.04.20
Britische Jungferninseln	3	0	0	07.04.20
Burundi	3	0	0	07.04.20
Papua-Neuguinea	2	0	0	07.04.20
"Bonaire, Sint Eustatius und Saba"	2	0	0	07.04.20
Falklandinseln (Malwinen)	2	0	0	07.04.20
Osttimor	1	0	0	07.04.20
Südsudan	1	0	0	07.04.20
Saint-Pierre und Miquelon	1	0	0	07.04.20
USA	403403	22775	13795	08.04.20
Spanien	146690	48021	14673	08.04.20
Italien	139422	26491	17669	08.04.20
Frankreich	112950	21254	10869	08.04.20
Deutschland	110483	43656	2183	08.04.20
China	81804	77293	3333	08.04.20
Iran	64586	29812	3993	08.04.20
Großbritannien	60733	135	7097	08.04.20
Türkei	38226	1846	812	08.04.20
Belgien	23403	4681	2240	08.04.20
Schweiz	23248	9800	895	08.04.20
Niederlande	20549	250	2248	08.04.20
Kanada	17884	4047	380	08.04.20
Brasilien	14347	127	719	08.04.20
Portugal	13141	196	380	08.04.20
Österreich	12930	4512	273	08.04.20
Südkorea	10384	6776	200	08.04.20
Israel	9404	801	72	08.04.20
Russland	8672	580	63	08.04.20
Schweden	8419	205	687	08.04.20
Norwegen	6086	32	101	08.04.20
Irland	6074	25	235	08.04.20
Australien	6010	1080	50	08.04.20
Indien	5749	506	178	08.04.20
Chile	5546	1115	48	08.04.20
Dänemark	5402	1621	218	08.04.20
Tschechien	5221	233	99	08.04.20
Polen	5205	222	159	08.04.20
Rumänien	4761	528	215	08.04.20
Japan	4257	622	93	08.04.20
Pakistan	4196	467	60	08.04.20
Malaysia	4119	1487	65	08.04.20
Ecuador	3995	140	220	08.04.20
Philippinen	3870	96	182	08.04.20
Saudiarabien	3122	631	41	08.04.20
Luxemburg	3034	500	46	08.04.20
Indonesien	2956	222	240	08.04.20
Peru	2954	1301	107	08.04.20
Mexiko	2785	633	141	08.04.20
Vereinigte Arabische Emirate	2659	239	12	08.04.20
Finnland	2487	300	40	08.04.20
Serbien	2447	0	61	08.04.20
Thailand	2369	888	30	08.04.20
Panama	2249	16	59	08.04.20
Katar	2210	178	6	08.04.20
Dominikanische Republik	2111	50	108	08.04.20
Griechenland	1884	269	83	08.04.20
Kolumbien	1780	100	50	08.04.20
Südafrika	1749	95	13	08.04.20
Argentinien	1715	338	63	08.04.20
Ukraine	1668	35	52	08.04.20
Singapur	1623	406	6	08.04.20
Island	1616	633	6	08.04.20
Algerien	1572	237	205	08.04.20
Ägypten	1450	276	94	08.04.20
Kroatien	1343	179	19	08.04.20
Marokko	1275	97	93	08.04.20
Neuseeland	1210	282	1	08.04.20
Irak	1202	452	69	08.04.20
Estland	1185	72	24	08.04.20
Moldawien	1174	40	27	08.04.20
Slowenien	1091	120	40	08.04.20
Belarus	1066	77	13	08.04.20
Hong Kong	960	264	4	08.04.20
Litauen	912	8	15	08.04.20
Ungarn	895	94	58	08.04.20
Kreuzfahrtschiffe	886	619	17	08.04.20
Armenien	881	114	9	08.04.20
Kuwait	855	111	1	08.04.20
Aserbaidschan	822	63	8	08.04.20
Bahrain	821	467	5	08.04.20
Bosnien und Herzegowina	803	79	34	08.04.20
Kasachstan	718	54	7	08.04.20
Kamerun	685	60	9	08.04.20
Slowakei	682	16	2	08.04.20
Tunesien	623	25	23	08.04.20
Puerto Rico	620	0	24	08.04.20
Nordmazedonien	617	35	29	08.04.20
Bulgarien	593	42	24	08.04.20
Lettland	577	16	2	08.04.20
Libanon	575	62	19	08.04.20
Andorra	564	52	23	08.04.20
Usbekistan	545	30	3	08.04.20
Zypern	526	52	9	08.04.20
Costa Rica	483	24	2	08.04.20
Kuba	457	27	12	08.04.20
Afghanistan	444	29	14	08.04.20
Uruguay	424	150	7	08.04.20
Oman	419	72	2	08.04.20
Albanien	400	154	22	08.04.20
Burkina Faso	384	127	19	08.04.20
Taiwan	379	61	5	08.04.20
Jordanien	358	150	6	08.04.20
Réunion	358	40	0	08.04.20
Kanalinseln	351	38	8	08.04.20
Elfenbeinküste	349	41	3	08.04.20
Ghana	313	34	6	08.04.20
Honduras	312	6	22	08.04.20
Malta	299	5	1	08.04.20
San Marino	279	40	34	08.04.20
Niger	278	26	11	08.04.20
Mauritius	273	19	7	08.04.20
Kirgisistan	270	33	4	08.04.20
Palästinensische Autonomiegebiete	263	44	1	08.04.20
Nigeria	254	44	6	08.04.20
Vietnam	251	126	0	08.04.20
Montenegro	248	4	2	08.04.20
Senegal	244	113	2	08.04.20
Bangladesch	218	33	20	08.04.20
Bolivien	210	2	15	08.04.20
Georgien	208	50	3	08.04.20
Sri Lanka	189	44	7	08.04.20
Färöer	184	131	0	08.04.20
Kosovo	184	30	5	08.04.20
Demokratische Republik Kongo	180	9	18	08.04.20
Kenia	179	9	6	08.04.20
Mayotte	171	22	2	08.04.20
Venezuela	166	65	7	08.04.20
Isle of Man	158	82	1	08.04.20
Martinique	152	50	4	08.04.20
Guinea	144	5	0	08.04.20
Guadeloupe	139	31	7	08.04.20
Brunei	135	91	1	08.04.20
Dschibuti	135	25	0	08.04.20
Guam	121	0	4	08.04.20
Gibraltar	120	60	0	08.04.20
Paraguay	119	15	5	08.04.20
Kambodscha	117	63	0	08.04.20
Trinidad und Tobago	107	1	8	08.04.20
Ruanda	105	7	0	08.04.20
Madagaskar	93	11	0	08.04.20
El Salvador	93	9	5	08.04.20
Guatemala	87	17	3	08.04.20
Monaco	81	4	1	08.04.20
Liechtenstein	78	55	1	08.04.20
Französisch-Guyana	77	34	0	08.04.20
Aruba	74	14	0	08.04.20
Togo	70	23	3	08.04.20
Barbados	63	6	3	08.04.20
Jamaika	63	10	3	08.04.20
Mali	59	16	7	08.04.20
Äthiopien	55	4	2	08.04.20
Uganda	52	0	0	08.04.20
Französisch Polynesien	47	0	0	08.04.20
Republik Kongo	45	2	5	08.04.20
Cayman-Inseln	45	6	1	08.04.20
Macau	45	10	0	08.04.20
Amerikanische Jungferninseln	45	0	1	08.04.20
Sint Maarten	40	1	6	08.04.20
Bermuda	39	17	2	08.04.20
Sambia	39	7	1	08.04.20
Bahamas	36	5	6	08.04.20
Guyana	33	8	5	08.04.20
Guinea-Bissau	33	0	0	08.04.20
Saint Martin	32	7	2	08.04.20
Eritrea	31	0	0	08.04.20
Liberia	31	3	4	08.04.20
Gabon	30	1	1	08.04.20
Haiti	27	0	1	08.04.20
Benin	26	5	1	08.04.20
Tansania	25	5	1	08.04.20
Myanmar	22	0	3	08.04.20
Libyen	21	2	1	08.04.20
Antigua und Barbuda	19	0	2	08.04.20
Malediven	19	13	0	08.04.20
Syrien	19	3	2	08.04.20
New Caledonia	18	1	0	08.04.20
Angola	17	2	2	08.04.20
Mosambik	17	1	0	08.04.20
Äquatorialguinea	16	3	0	08.04.20
Mongolei	16	4	0	08.04.20
Namibia	16	3	0	08.04.20
Dominica	15	1	0	08.04.20
Fidschi	15	0	0	08.04.20
Laos	15	0	0	08.04.20
St Lucia	14	1	0	08.04.20
Sudan	14	2	2	08.04.20
Curaçao	13	7	1	08.04.20
Grenada	12	0	0	08.04.20
Somalia	12	1	1	08.04.20
Eswatini	12	4	0	08.04.20
Grönland	11	11	0	08.04.20
Seychellen	11	0	0	08.04.20
Simbabwe	11	0	2	08.04.20
Nördliche Marianen	11	0	2	08.04.20
St Kitts und Nevis	11	0	0	08.04.20
Suriname	10	3	1	08.04.20
Tschad	10	2	0	08.04.20
Montserrat	9	0	0	08.04.20
Nepal	9	1	0	08.04.20
Belize	8	0	1	08.04.20
Zentralafrikanische Republik	8	0	0	08.04.20
St Vincent und die Grenadinen	8	1	0	08.04.20
Turks- und Caicosinseln	8	0	1	08.04.20
Malawi	8	0	1	08.04.20
Kap Verde	7	1	1	08.04.20
Vatikan	7	0	0	08.04.20
Sierra Leone	7	0	0	08.04.20
Saint Barthélemy	6	1	0	08.04.20
Mauretanien	6	2	1	08.04.20
Nicaragua	6	0	1	08.04.20
Botswana	6	0	1	08.04.20
Bhutan	5	2	0	08.04.20
Gambia	4	2	1	08.04.20
Western Sahara	4	0	0	08.04.20
São Tomé und Príncipe	4	0	0	08.04.20
Anguilla	3	0	0	08.04.20
Britische Jungferninseln	3	0	0	08.04.20
Burundi	3	0	0	08.04.20
Papua-Neuguinea	2	0	0	08.04.20
Südsudan	2	0	0	08.04.20
"Bonaire, Sint Eustatius und Saba"	2	0	0	08.04.20
Falklandinseln (Malwinen)	2	0	0	08.04.20
Osttimor	1	0	0	08.04.20
Saint-Pierre und Miquelon	1	0	0	08.04.20
USA	451563	24815	16086	09.04.20
Spanien	152446	52165	15238	09.04.20
Italien	143626	28470	18279	09.04.20
Frankreich	117749	23206	12210	09.04.20
Deutschland	115523	52407	2451	09.04.20
China	81865	77376	3335	09.04.20
Iran	66220	32309	4110	09.04.20
Großbritannien	65077	135	7978	09.04.20
Türkei	42282	2142	908	09.04.20
Belgien	24983	5164	2523	09.04.20
Schweiz	24046	10600	948	09.04.20
Niederlande	21762	250	2396	09.04.20
Kanada	19760	4877	461	09.04.20
Brasilien	16474	173	839	09.04.20
Portugal	13956	205	409	09.04.20
Österreich	13244	5240	295	09.04.20
Südkorea	10423	6973	204	09.04.20
Russland	10131	698	76	09.04.20
Israel	9968	1011	86	09.04.20
Schweden	9141	205	793	09.04.20
Indien	6725	620	226	09.04.20
Irland	6574	25	263	09.04.20
Norwegen	6160	32	108	09.04.20
Australien	6108	1472	51	09.04.20
Chile	5972	1274	57	09.04.20
Dänemark	5635	1736	237	09.04.20
Polen	5575	284	174	09.04.20
Tschechien	5467	301	112	09.04.20
Peru	5256	1438	138	09.04.20
Rumänien	5202	647	248	09.04.20
Ecuador	4965	339	272	09.04.20
Japan	4667	632	94	09.04.20
Pakistan	4489	572	65	09.04.20
Malaysia	4228	1608	67	09.04.20
Philippinen	4076	124	203	09.04.20
Indonesien	3293	252	280	09.04.20
Saudiarabien	3287	666	44	09.04.20
Mexiko	3181	633	174	09.04.20
Luxemburg	3115	374	52	09.04.20
Serbien	2867	0	66	09.04.20
Vereinigte Arabische Emirate	2659	239	12	09.04.20
Finnland	2605	300	42	09.04.20
Panama	2528	16	63	09.04.20
Thailand	2423	940	32	09.04.20
Katar	2376	206	6	09.04.20
Dominikanische Republik	2349	80	118	09.04.20
Kolumbien	2054	123	55	09.04.20
Griechenland	1955	269	87	09.04.20
Südafrika	1934	95	18	09.04.20
Singapur	1910	460	6	09.04.20
Ukraine	1892	45	57	09.04.20
Argentinien	1795	365	71	09.04.20
Ägypten	1699	348	118	09.04.20
Algerien	1666	347	235	09.04.20
Island	1648	688	6	09.04.20
Belarus	1486	139	16	09.04.20
Kroatien	1407	219	20	09.04.20
Marokko	1374	109	97	09.04.20
Moldawien	1289	50	29	09.04.20
Neuseeland	1239	317	1	09.04.20
Irak	1232	496	69	09.04.20
Estland	1207	83	24	09.04.20
Slowenien	1124	128	43	09.04.20
Ungarn	980	96	66	09.04.20
Hong Kong	973	293	4	09.04.20
Litauen	955	8	16	09.04.20
Aserbaidschan	926	101	9	09.04.20
Armenien	921	138	10	09.04.20
Kuwait	910	111	1	09.04.20
Bahrain	887	519	5	09.04.20
Kreuzfahrtschiffe	886	619	17	09.04.20
Bosnien und Herzegowina	858	101	35	09.04.20
Kasachstan	764	60	7	09.04.20
Kamerun	730	60	10	09.04.20
Slowakei	701	23	2	09.04.20
Puerto Rico	683	0	33	09.04.20
Nordmazedonien	663	37	30	09.04.20
Tunesien	643	25	25	09.04.20
Bulgarien	618	48	24	09.04.20
Lettland	589	16	3	09.04.20
Andorra	583	58	25	09.04.20
Libanon	582	67	19	09.04.20
Usbekistan	582	38	3	09.04.20
Zypern	564	53	10	09.04.20
Costa Rica	539	30	3	09.04.20
Kuba	515	28	15	09.04.20
Afghanistan	484	32	15	09.04.20
Oman	457	109	3	09.04.20
Uruguay	456	192	7	09.04.20
Elfenbeinküste	444	52	3	09.04.20
Burkina Faso	443	146	24	09.04.20
Albanien	409	165	23	09.04.20
Taiwan	380	67	5	09.04.20
Jordanien	372	161	7	09.04.20
Réunion	362	40	0	09.04.20
Kanalinseln	361	40	8	09.04.20
Honduras	343	6	23	09.04.20
Niger	342	28	11	09.04.20
Malta	337	16	2	09.04.20
Bangladesch	330	33	21	09.04.20
Mauritius	314	23	7	09.04.20
Ghana	313	34	6	09.04.20
San Marino	308	45	34	09.04.20
Kirgisistan	280	35	4	09.04.20
Nigeria	276	44	6	09.04.20
Bolivien	264	2	18	09.04.20
Palästinensische Autonomiegebiete	263	44	1	09.04.20
Vietnam	255	128	0	09.04.20
Montenegro	252	4	2	09.04.20
Senegal	250	123	2	09.04.20
Georgien	218	51	3	09.04.20
Guinea	194	11	0	09.04.20
Isle of Man	190	92	1	09.04.20
Sri Lanka	190	49	7	09.04.20
Färöer	184	136	0	09.04.20
Kenia	184	12	7	09.04.20
Kosovo	184	30	5	09.04.20
Mayotte	184	22	2	09.04.20
Demokratische Republik Kongo	180	9	18	09.04.20
Venezuela	171	84	9	09.04.20
Martinique	154	50	6	09.04.20
Guadeloupe	141	43	8	09.04.20
Brunei	135	92	1	09.04.20
Dschibuti	135	25	0	09.04.20
Guam	128	0	4	09.04.20
Paraguay	124	18	5	09.04.20
Gibraltar	123	60	0	09.04.20
Kambodscha	119	62	0	09.04.20
Ruanda	110	7	0	09.04.20
Trinidad und Tobago	109	1	8	09.04.20
El Salvador	103	10	5	09.04.20
Guatemala	95	17	3	09.04.20
Madagaskar	93	11	0	09.04.20
Monaco	84	5	1	09.04.20
Französisch-Guyana	83	43	0	09.04.20
Aruba	82	20	0	09.04.20
Liechtenstein	78	55	1	09.04.20
Mali	74	22	7	09.04.20
Togo	73	24	3	09.04.20
Barbados	63	8	3	09.04.20
Jamaika	63	12	4	09.04.20
Republik Kongo	60	5	5	09.04.20
Äthiopien	56	4	2	09.04.20
Uganda	53	0	0	09.04.20
Französisch Polynesien	51	0	0	09.04.20
Cayman-Inseln	45	6	1	09.04.20
Macau	45	10	0	09.04.20
Amerikanische Jungferninseln	45	0	1	09.04.20
Sint Maarten	43	1	6	09.04.20
Bahamas	40	5	7	09.04.20
Bermuda	39	23	3	09.04.20
Sambia	39	24	1	09.04.20
Guyana	37	8	6	09.04.20
Guinea-Bissau	36	0	0	09.04.20
Gabon	34	1	1	09.04.20
Eritrea	33	0	0	09.04.20
Saint Martin	32	7	2	09.04.20
Liberia	31	3	4	09.04.20
Haiti	30	0	2	09.04.20
Benin	26	5	1	09.04.20
Tansania	25	5	1	09.04.20
Libyen	24	8	1	09.04.20
Myanmar	23	1	3	09.04.20
Antigua und Barbuda	19	0	2	09.04.20
Angola	19	2	2	09.04.20
Malediven	19	13	0	09.04.20
Syrien	19	4	2	09.04.20
Äquatorialguinea	18	3	0	09.04.20
New Caledonia	18	1	0	09.04.20
Mosambik	17	1	0	09.04.20
Mongolei	16	4	0	09.04.20
Namibia	16	3	0	09.04.20
Laos	16	0	0	09.04.20
Dominica	15	1	0	09.04.20
Fidschi	15	0	0	09.04.20
Sudan	15	2	2	09.04.20
Curaçao	14	7	1	09.04.20
St Lucia	14	1	0	09.04.20
Botswana	13	0	1	09.04.20
Grenada	12	0	0	09.04.20
Somalia	12	1	1	09.04.20
Eswatini	12	7	0	09.04.20
Grönland	11	11	0	09.04.20
Seychellen	11	0	0	09.04.20
Tschad	11	2	0	09.04.20
Simbabwe	11	0	3	09.04.20
Nördliche Marianen	11	0	2	09.04.20
St Kitts und Nevis	11	0	0	09.04.20
Suriname	10	4	1	09.04.20
Belize	9	0	1	09.04.20
Montserrat	9	0	0	09.04.20
Nepal	9	1	0	09.04.20
Zentralafrikanische Republik	8	0	0	09.04.20
Vatikan	8	2	0	09.04.20
St Vincent und die Grenadinen	8	1	0	09.04.20
Turks- und Caicosinseln	8	0	1	09.04.20
Malawi	8	0	1	09.04.20
Kap Verde	7	1	1	09.04.20
Mauretanien	7	2	1	09.04.20
Nicaragua	7	0	1	09.04.20
Sierra Leone	7	0	0	09.04.20
Saint Barthélemy	6	1	0	09.04.20
Bhutan	5	2	0	09.04.20
Falklandinseln (Malwinen)	5	1	0	09.04.20
Gambia	4	2	1	09.04.20
Western Sahara	4	0	0	09.04.20
São Tomé und Príncipe	4	0	0	09.04.20
Anguilla	3	0	0	09.04.20
Britische Jungferninseln	3	0	0	09.04.20
Burundi	3	0	0	09.04.20
Südsudan	3	0	0	09.04.20
Papua-Neuguinea	2	0	0	09.04.20
"Bonaire, Sint Eustatius und Saba"	2	0	0	09.04.20
Osttimor	1	0	0	09.04.20
Saint-Pierre und Miquelon	1	0	0	09.04.20
USA	485926	27612	17973	10.04.20
Spanien	157053	55668	15970	10.04.20
Italien	147577	30455	18849	10.04.20
Deutschland	120157	55980	2688	10.04.20
Frankreich	90676	24932	13197	10.04.20
China	81907	77472	3336	10.04.20
Großbritannien	73758	135	8958	10.04.20
Iran	68192	35465	4232	10.04.20
Türkei	47029	2423	1006	10.04.20
Belgien	26667	5568	3019	10.04.20
Schweiz	24551	11100	1002	10.04.20
Niederlande	23097	250	2511	10.04.20
Kanada	21230	5580	531	10.04.20
Brasilien	19638	173	1057	10.04.20
Portugal	15472	233	435	10.04.20
Österreich	13555	6064	319	10.04.20
Russland	11917	795	94	10.04.20
Südkorea	10450	7117	208	10.04.20
Israel	10095	1061	95	10.04.20
Schweden	9685	381	870	10.04.20
Irland	8089	25	287	10.04.20
Indien	7598	774	246	10.04.20
Ecuador	7161	368	297	10.04.20
Chile	6501	1571	65	10.04.20
Norwegen	6298	32	113	10.04.20
Australien	6204	1472	54	10.04.20
Polen	5955	318	181	10.04.20
Peru	5897	1569	169	10.04.20
Dänemark	5819	1773	247	10.04.20
Tschechien	5674	346	119	10.04.20
Japan	5530	685	99	10.04.20
Rumänien	5467	729	270	10.04.20
Pakistan	4695	727	66	10.04.20
Malaysia	4346	1830	70	10.04.20
Philippinen	4195	140	221	10.04.20
Saudiarabien	3651	685	47	10.04.20
Indonesien	3512	282	306	10.04.20
Mexiko	3441	633	194	10.04.20
Vereinigte Arabische Emirate	3360	418	16	10.04.20
Luxemburg	3223	500	54	10.04.20
Serbien	3105	0	71	10.04.20
Finnland	2769	300	48	10.04.20
Panama	2752	16	66	10.04.20
Dominikanische Republik	2620	98	126	10.04.20
Katar	2512	227	6	10.04.20
Thailand	2473	1013	33	10.04.20
Kolumbien	2223	174	69	10.04.20
Ukraine	2203	61	69	10.04.20
Singapur	2108	492	7	10.04.20
Griechenland	2011	269	92	10.04.20
Südafrika	2003	410	24	10.04.20
Belarus	1981	169	19	10.04.20
Argentinien	1894	375	81	10.04.20
Ägypten	1794	384	135	10.04.20
Algerien	1761	405	256	10.04.20
Island	1675	751	7	10.04.20
Kroatien	1495	231	21	10.04.20
Marokko	1448	122	107	10.04.20
Moldawien	1438	56	29	10.04.20
Neuseeland	1283	373	2	10.04.20
Irak	1279	550	70	10.04.20
Estland	1258	93	24	10.04.20
Ungarn	1190	112	77	10.04.20
Slowenien	1160	137	45	10.04.20
Litauen	999	54	22	10.04.20
Kuwait	993	123	1	10.04.20
Aserbaidschan	991	159	10	10.04.20
Hong Kong	989	309	4	10.04.20
Armenien	937	149	12	10.04.20
Bahrain	925	539	6	10.04.20
Bosnien und Herzegowina	901	129	36	10.04.20
Kreuzfahrtschiffe	886	619	17	10.04.20
Kamerun	820	98	12	10.04.20
Kasachstan	812	64	10	10.04.20
Puerto Rico	725	0	39	10.04.20
Slowakei	715	23	2	10.04.20
Nordmazedonien	711	41	32	10.04.20
Tunesien	671	25	25	10.04.20
Bulgarien	635	54	25	10.04.20
Usbekistan	624	42	3	10.04.20
Lettland	612	16	3	10.04.20
Libanon	609	76	20	10.04.20
Andorra	601	71	26	10.04.20
Zypern	595	58	10	10.04.20
Kuba	564	51	15	10.04.20
Costa Rica	558	42	3	10.04.20
Afghanistan	521	32	15	10.04.20
Oman	484	109	3	10.04.20
Uruguay	473	206	7	10.04.20
Elfenbeinküste	444	52	3	10.04.20
Burkina Faso	443	146	24	10.04.20
Bangladesch	424	33	27	10.04.20
Albanien	416	182	23	10.04.20
Niger	410	40	11	10.04.20
Kanalinseln	398	40	9	10.04.20
Honduras	382	7	23	10.04.20
Réunion	382	40	0	10.04.20
Taiwan	382	91	6	10.04.20
Ghana	378	4	6	10.04.20
Jordanien	372	170	7	10.04.20
Malta	350	16	2	10.04.20
San Marino	344	50	34	10.04.20
Mauritius	318	23	9	10.04.20
Kirgisistan	298	35	5	10.04.20
Nigeria	288	51	7	10.04.20
Bolivien	268	2	19	10.04.20
Palästinensische Autonomiegebiete	267	45	2	10.04.20
Senegal	265	137	2	10.04.20
Vietnam	257	144	0	10.04.20
Montenegro	255	4	2	10.04.20
Georgien	234	54	3	10.04.20
Demokratische Republik Kongo	215	13	20	10.04.20
Isle of Man	201	103	1	10.04.20
Guinea	194	11	0	10.04.20
Mayotte	191	50	2	10.04.20
Sri Lanka	190	54	7	10.04.20
Kenia	189	22	7	10.04.20
Färöer	184	145	0	10.04.20
Kosovo	184	30	5	10.04.20
Venezuela	171	84	9	10.04.20
Martinique	154	50	6	10.04.20
Dschibuti	150	36	1	10.04.20
Guadeloupe	143	67	8	10.04.20
Brunei	136	99	1	10.04.20
Guam	130	0	4	10.04.20
Paraguay	129	18	6	10.04.20
Gibraltar	127	69	0	10.04.20
Guatemala	126	17	3	10.04.20
Kambodscha	119	72	0	10.04.20
El Salvador	117	15	6	10.04.20
Ruanda	113	7	0	10.04.20
Trinidad und Tobago	109	1	8	10.04.20
Madagaskar	93	11	0	10.04.20
Monaco	90	5	1	10.04.20
Mali	87	22	7	10.04.20
Aruba	86	27	0	10.04.20
Französisch-Guyana	83	43	0	10.04.20
Liechtenstein	79	55	1	10.04.20
Togo	76	25	3	10.04.20
Barbados	67	11	4	10.04.20
Äthiopien	65	4	3	10.04.20
Jamaika	63	13	4	10.04.20
Republik Kongo	60	5	5	10.04.20
Uganda	53	0	0	10.04.20
Französisch Polynesien	51	0	0	10.04.20
Sint Maarten	50	3	8	10.04.20
Amerikanische Jungferninseln	50	0	1	10.04.20
Bermuda	48	25	4	10.04.20
Cayman-Inseln	45	6	1	10.04.20
Macau	45	10	0	10.04.20
Gabon	44	1	1	10.04.20
Bahamas	41	5	8	10.04.20
Sambia	40	25	2	10.04.20
Guyana	37	8	6	10.04.20
Liberia	37	3	5	10.04.20
Guinea-Bissau	36	0	0	10.04.20
Benin	35	5	1	10.04.20
Eritrea	34	0	0	10.04.20
Saint Martin	32	11	2	10.04.20
Tansania	32	5	3	10.04.20
Haiti	31	0	2	10.04.20
Myanmar	27	2	3	10.04.20
Libyen	24	8	1	10.04.20
Somalia	21	1	1	10.04.20
Mosambik	20	2	0	10.04.20
Antigua und Barbuda	19	0	2	10.04.20
Angola	19	2	2	10.04.20
Malediven	19	13	0	10.04.20
Syrien	19	4	2	10.04.20
Äquatorialguinea	18	3	0	10.04.20
New Caledonia	18	1	0	10.04.20
Dominica	16	5	0	10.04.20
Fidschi	16	0	0	10.04.20
